Date,GBP_USD
4/26/2017,1.283236
4/27/2017,1.284835
4/28/2017,1.289358
5/1/2017,1.293159
5/2/2017,1.28974
5/3/2017,1.294163
5/4/2017,1.287167
5/5/2017,1.292491
5/8/2017,1.296563
5/9/2017,1.294331
5/10/2017,1.29485
5/11/2017,1.293059
5/12/2017,1.289158
5/15/2017,1.28866
5/16/2017,1.290306
5/17/2017,1.291689
5/18/2017,1.297017
5/19/2017,1.29584
5/22/2017,1.301219
5/23/2017,1.299528
5/24/2017,1.295656
5/25/2017,1.298027
5/26/2017,1.293326
5/29/2017,1.281427
5/30/2017,1.281411
5/31/2017,1.280902
6/1/2017,1.287548
6/2/2017,1.288826
6/5/2017,1.287001
6/6/2017,1.290739
6/7/2017,1.290672
6/8/2017,1.29621
6/9/2017,1.272297
6/12/2017,1.273918
6/13/2017,1.266978
6/14/2017,1.275055
6/15/2017,1.275445
6/16/2017,1.275836
6/19/2017,1.277955
6/20/2017,1.273237
6/21/2017,1.263248
6/22/2017,1.267572
6/23/2017,1.267813
6/26/2017,1.27434
6/27/2017,1.272459
6/28/2017,1.281296
6/29/2017,1.294147
6/30/2017,1.301118
7/3/2017,1.301643
7/4/2017,1.294867
7/5/2017,1.293494
7/6/2017,1.293176
7/7/2017,1.297353
7/10/2017,1.289125
7/11/2017,null
7/12/2017,1.285959
7/13/2017,1.289374
7/14/2017,1.294716
7/17/2017,1.311131
7/18/2017,1.305313
7/19/2017,1.303866
7/20/2017,1.303271
7/21/2017,1.296546
7/24/2017,1.300475
7/25/2017,1.303101
7/26/2017,1.302762
7/27/2017,1.311475
7/28/2017,1.307668
7/31/2017,1.314492
8/1/2017,1.31954
8/2/2017,1.320795
8/3/2017,1.322839
8/4/2017,1.314406
8/7/2017,1.3047
8/8/2017,1.303781
8/9/2017,1.298617
8/10/2017,1.301406
8/11/2017,1.297673
8/14/2017,1.300593
8/15/2017,1.296512
8/16/2017,1.286703
8/17/2017,1.289158
8/18/2017,1.286505
8/21/2017,1.287366
8/22/2017,1.289823
8/23/2017,1.282397
8/24/2017,1.280377
8/25/2017,1.280393
8/28/2017,1.290522
8/29/2017,1.292708
8/30/2017,1.292658
8/31/2017,1.292056
9/1/2017,1.294163
9/4/2017,1.296512
9/5/2017,1.292407
9/6/2017,1.304121
9/7/2017,1.304972
9/8/2017,1.310479
9/11/2017,1.319766
9/12/2017,1.316968
9/13/2017,1.328921
9/14/2017,1.320603
9/15/2017,1.339908
9/18/2017,1.357515
9/19/2017,1.351662
9/20/2017,1.351534
9/21/2017,1.348963
9/22/2017,1.357976
9/25/2017,1.350731
9/26/2017,1.347782
9/27/2017,1.344809
9/28/2017,1.33989
9/29/2017,1.343021
10/2/2017,1.339405
10/3/2017,1.327563
10/4/2017,1.324118
10/5/2017,1.323276
10/6/2017,1.311269
10/9/2017,1.308404
10/10/2017,1.314406
10/11/2017,1.321109
10/12/2017,1.323977
10/13/2017,1.326436
10/16/2017,1.328886
10/17/2017,1.325293
10/18/2017,1.319487
10/19/2017,1.321301
10/20/2017,1.315063
10/23/2017,1.318983
10/24/2017,1.320655
10/25/2017,1.313198
10/26/2017,1.327351
10/27/2017,1.313025
10/30/2017,1.313405
10/31/2017,1.321248
11/1/2017,1.329222
11/2/2017,1.325539
11/3/2017,1.30533
11/6/2017,1.308044
11/7/2017,1.317506
11/8/2017,1.317211
11/9/2017,1.311303
11/10/2017,1.31444
11/13/2017,1.312026
11/14/2017,1.312336
11/15/2017,1.315789
11/16/2017,null
11/17/2017,1.320045
11/20/2017,1.320271
11/21/2017,1.324503
11/22/2017,1.324556
11/23/2017,1.331682
11/24/2017,1.330672
11/27/2017,1.332445
11/28/2017,1.332232
11/29/2017,1.336541
11/30/2017,1.341724
12/1/2017,1.352997
12/4/2017,1.3494
12/5/2017,1.347527
12/6/2017,1.341526
12/7/2017,1.339226
12/8/2017,1.348436
12/11/2017,1.339208
12/12/2017,1.334935
12/13/2017,1.331948
12/14/2017,1.340968
12/15/2017,1.343292
12/18/2017,1.331735
12/19/2017,1.338079
12/20/2017,1.338688
12/21/2017,1.337202
12/22/2017,1.338043
12/25/2017,1.336505
12/26/2017,1.337614
12/27/2017,1.337471
12/28/2017,1.340393
12/29/2017,1.344086
1/1/2018,1.351607
1/2/2018,1.351132
1/3/2018,1.359619
1/4/2018,1.351132
1/5/2018,1.355289
1/8/2018,1.357589
1/9/2018,1.357128
1/10/2018,1.353235
1/11/2018,1.351278
1/12/2018,1.354188
1/15/2018,1.373306
1/16/2018,1.379824
1/17/2018,1.379881
1/18/2018,1.382801
1/19/2018,1.389468
1/22/2018,1.389159
1/23/2018,1.398484
1/24/2018,1.401738
1/25/2018,1.422091
1/26/2018,1.415027
1/29/2018,1.414927
1/30/2018,1.407658
1/31/2018,1.415588
2/1/2018,1.420051
2/2/2018,1.426676
2/5/2018,1.411134
2/6/2018,1.394369
2/7/2018,1.395868
2/8/2018,1.387925
2/9/2018,1.393495
2/12/2018,1.382743
2/13/2018,1.385233
2/14/2018,1.388696
2/15/2018,1.401581
2/16/2018,1.410417
2/19/2018,1.403154
2/20/2018,1.399267
2/21/2018,1.400109
2/22/2018,1.391014
2/23/2018,1.395303
2/26/2018,1.396804
2/27/2018,1.396648
2/28/2018,1.390608
3/1/2018,1.375421
3/2/2018,1.377543
3/5/2018,1.379501
3/6/2018,1.385233
3/7/2018,1.390009
3/8/2018,1.390627
3/9/2018,1.380567
3/12/2018,1.38554
3/13/2018,1.390763
3/14/2018,1.397233
3/15/2018,1.397155
3/16/2018,1.393864
3/19/2018,1.39435
3/20/2018,1.402525
3/21/2018,1.400482
3/22/2018,1.414627
3/23/2018,1.411472
3/26/2018,1.414767
3/27/2018,1.423893
3/28/2018,1.417635
3/29/2018,1.408034
3/30/2018,1.402938
4/2/2018,1.403824
4/3/2018,1.404672
4/4/2018,1.406865
4/5/2018,1.408808
4/6/2018,1.400874
4/9/2018,1.409165
4/10/2018,1.413827
4/11/2018,1.418218
4/12/2018,1.418903
4/13/2018,1.423812
4/16/2018,1.424684
4/17/2018,1.434206
4/18/2018,1.429654
4/19/2018,1.420434
4/20/2018,1.408649
4/23/2018,1.400168
4/24/2018,1.393825
4/25/2018,1.399384
4/26/2018,1.393922
4/27/2018,1.391943
4/30/2018,1.377107
5/1/2018,1.377221
5/2/2018,1.360933
5/3/2018,1.357386
5/4/2018,1.357239
5/7/2018,1.353198
5/8/2018,1.357036
5/9/2018,1.355344
5/10/2018,1.354463
5/11/2018,1.352338
5/14/2018,1.355381
5/15/2018,1.356245
5/16/2018,1.35002
5/17/2018,1.35483
5/18/2018,1.351534
5/21/2018,1.347709
5/22/2018,1.343183
5/23/2018,1.344104
5/24/2018,1.337131
5/25/2018,1.338348
5/28/2018,1.330902
5/29/2018,1.331558
5/30/2018,1.325381
5/31/2018,1.328356
6/1/2018,1.328939
6/4/2018,1.335648
6/5/2018,1.331647
6/6/2018,1.340608
6/7/2018,1.342156
6/8/2018,1.341922
6/11/2018,1.341382
6/12/2018,1.337435
6/13/2018,1.337256
6/14/2018,1.338276
6/15/2018,1.325662
6/18/2018,1.32751
6/19/2018,1.325873
6/20/2018,1.317332
6/21/2018,1.317523
6/22/2018,1.324784
6/25/2018,1.326242
6/26/2018,1.327845
6/27/2018,1.322104
6/28/2018,1.312043
6/29/2018,1.307514
7/2/2018,1.320777
7/3/2018,1.314406
7/4/2018,1.319435
7/5/2018,1.322926
7/6/2018,1.322576
7/9/2018,1.329787
7/10/2018,1.325557
7/11/2018,1.325732
7/12/2018,1.321004
7/13/2018,1.318044
7/16/2018,1.322769
7/17/2018,1.323644
7/18/2018,1.310616
7/19/2018,1.307822
7/20/2018,1.302304
7/23/2018,1.314717
7/24/2018,1.310273
7/25/2018,1.315218
7/26/2018,1.319958
7/27/2018,1.310874
7/30/2018,1.311183
7/31/2018,1.313543
8/1/2018,1.312164
8/2/2018,1.312612
8/3/2018,1.301812
8/6/2018,1.300356
8/7/2018,1.294498
8/8/2018,1.294666
8/9/2018,1.288162
8/10/2018,1.282841
8/13/2018,1.275885
8/14/2018,1.276275
8/15/2018,1.271779
8/16/2018,1.26939
8/17/2018,1.271456
8/20/2018,1.274714
8/21/2018,1.280426
8/22/2018,1.290556
8/23/2018,1.290473
8/24/2018,1.281066
8/27/2018,1.286091
8/28/2018,1.289674
8/29/2018,1.286769
8/30/2018,1.303594
8/31/2018,1.301101
9/3/2018,1.292307
9/4/2018,1.286902
9/5/2018,1.285843
9/6/2018,1.291489
9/7/2018,1.292541
9/10/2018,1.293025
9/11/2018,1.302643
9/12/2018,1.301558
9/13/2018,1.304546
9/14/2018,1.311131
9/17/2018,1.307326
9/18/2018,1.314631
9/19/2018,1.316846
9/20/2018,1.314112
9/21/2018,1.327087
9/24/2018,1.308044
9/25/2018,1.311733
9/26/2018,1.317992
9/27/2018,1.31728
9/28/2018,1.307873
10/1/2018,1.3039
10/2/2018,1.304359
10/3/2018,1.298196
10/4/2018,1.294063
10/5/2018,1.302423
10/8/2018,1.312715
10/9/2018,1.309312
10/10/2018,1.315703
10/11/2018,1.320673
10/12/2018,1.323416
10/15/2018,1.310393
10/16/2018,1.315478
10/17/2018,1.318722
10/18/2018,1.310444
10/19/2018,1.302423
10/22/2018,1.30654
10/23/2018,1.296596
10/24/2018,1.298128
10/25/2018,1.288826
10/26/2018,1.282462
10/29/2018,1.283104
10/30/2018,1.280246
10/31/2018,1.27089
11/1/2018,1.276944
11/2/2018,1.300373
11/5/2018,1.300559
11/6/2018,1.305807
11/7/2018,1.311252
11/8/2018,1.312853
11/9/2018,1.306677
11/12/2018,1.293845
11/13/2018,1.285793
11/14/2018,1.301406
11/15/2018,1.298617
11/16/2018,1.27665
11/19/2018,1.283318
11/20/2018,1.285975
11/21/2018,1.27892
11/22/2018,1.277727
11/23/2018,1.287598
11/26/2018,1.28123
11/27/2018,1.28123
11/28/2018,1.274372
11/29/2018,1.282413
11/30/2018,1.278445
12/3/2018,1.275348
12/4/2018,1.272588
12/5/2018,1.272054
12/6/2018,1.272767
12/7/2018,1.277857
12/10/2018,1.272103
12/11/2018,1.256124
12/12/2018,1.249297
12/13/2018,1.262866
12/14/2018,1.265502
12/17/2018,1.258558
12/18/2018,1.261575
12/19/2018,1.265502
12/20/2018,1.262786
12/21/2018,1.266978
12/24/2018,1.264894
12/25/2018,1.271084
12/26/2018,1.268875
12/27/2018,1.264878
12/28/2018,1.264622
12/31/2018,1.269358
1/1/2019,1.273804
1/2/2019,1.275429
1/3/2019,1.252191
1/4/2019,1.262881
1/7/2019,1.273496
1/8/2019,1.278609
1/9/2019,1.273788
1/10/2019,1.279967
1/11/2019,1.275396
1/14/2019,1.284984
1/15/2019,1.287498
1/16/2019,1.287217
1/17/2019,1.288577
1/18/2019,1.298398
1/21/2019,1.285347
1/22/2019,1.289175
1/23/2019,1.295773
1/24/2019,1.308216
1/25/2019,1.312164
1/28/2019,1.320847
1/29/2019,1.316015
1/30/2019,1.308044
1/31/2019,1.311716
2/1/2019,1.310942
2/4/2019,1.307737
2/5/2019,1.303101
2/6/2019,1.295723
2/7/2019,1.293444
2/8/2019,1.294917
2/11/2019,1.293678
2/12/2019,1.286405
2/13/2019,1.289208
2/14/2019,1.285678
2/15/2019,1.279836
2/18/2019,1.290556
2/19/2019,1.292407
2/20/2019,1.306131
2/21/2019,1.304512
2/22/2019,1.304138
2/25/2019,1.306558
2/26/2019,1.312715
2/27/2019,1.325803
2/28/2019,1.331824
3/1/2019,1.326489
3/4/2019,1.323977
3/5/2019,1.317853
3/6/2019,1.315668
3/7/2019,1.318218
3/8/2019,1.309243
3/11/2019,1.298836
3/12/2019,1.324854
3/13/2019,1.306677
3/14/2019,1.328568
3/15/2019,1.325855
3/18/2019,1.329716
3/19/2019,1.326436
3/20/2019,1.32714
3/21/2019,1.320533
3/22/2019,1.313232
3/25/2019,1.320655
3/26/2019,1.321528
3/27/2019,1.321144
3/28/2019,1.31527
3/29/2019,1.305653
4/1/2019,1.302287
4/2/2019,1.306899
4/3/2019,1.312767
4/4/2019,1.317697
4/5/2019,1.307702
4/8/2019,1.303815
4/9/2019,1.306336
4/10/2019,1.305722
4/11/2019,1.309929
4/12/2019,1.305602
4/15/2019,1.308387
4/16/2019,1.310273
4/17/2019,1.304631
4/18/2019,1.303934
4/19/2019,1.299444
4/22/2019,1.299376
4/23/2019,1.298145
4/24/2019,1.293812
4/25/2019,1.290489
4/26/2019,1.289607
4/29/2019,1.292023
4/30/2019,1.293243
5/1/2019,1.303985
5/2/2019,1.305313
5/3/2019,1.303322
5/6/2019,1.315063
5/7/2019,1.309929
5/8/2019,1.306882
5/9/2019,1.301202
5/10/2019,1.300965
5/13/2019,1.301067
5/14/2019,1.296311
5/15/2019,1.290656
5/16/2019,1.284752
5/17/2019,1.279771
5/20/2019,1.273156
5/21/2019,1.272912
5/22/2019,null
5/23/2019,1.266416
5/24/2019,1.266464
5/27/2019,1.272475
5/28/2019,1.268231
5/29/2019,1.265967
5/30/2019,1.262945
5/31/2019,1.26097
6/3/2019,1.263951
6/4/2019,1.266416
6/5/2019,1.270277
6/6/2019,1.268858
6/7/2019,1.269841
6/10/2019,1.272297
6/11/2019,1.269116
6/12/2019,1.272443
6/13/2019,1.269342
6/14/2019,1.268006
6/17/2019,1.259604
6/18/2019,1.254154
6/19/2019,1.25666
6/20/2019,1.265663
6/21/2019,1.270793
6/24/2019,1.275087
6/25/2019,1.273966
6/26/2019,1.269068
6/27/2019,1.269841
6/28/2019,1.267748
7/1/2019,1.269454
7/2/2019,1.264462
7/3/2019,1.259827
7/4/2019,1.258273
7/5/2019,1.258305
7/8/2019,1.252552
7/9/2019,1.251643
7/10/2019,1.245858
7/11/2019,1.250813
7/12/2019,1.252348
7/15/2019,1.257197
7/16/2019,1.251799
7/17/2019,1.241203
7/18/2019,1.243472
7/19/2019,1.254186
7/22/2019,1.251283
7/23/2019,1.247489
7/24/2019,1.243905
7/25/2019,1.248595
7/26/2019,1.245345
7/29/2019,1.23767
7/30/2019,1.221747
7/31/2019,1.21616
8/1/2019,1.215377
8/2/2019,1.21243
8/5/2019,1.215214
8/6/2019,1.21582
8/7/2019,1.216974
8/8/2019,1.214329
8/9/2019,1.214373
8/12/2019,1.202198
8/13/2019,1.207875
8/14/2019,1.206418
8/15/2019,1.20604
8/16/2019,1.209161
8/19/2019,1.216101
8/20/2019,1.213151
8/21/2019,1.216234
8/22/2019,1.213224
8/23/2019,1.22519
8/26/2019,1.226242
8/27/2019,1.222195
8/28/2019,1.22832
8/29/2019,1.221852
8/30/2019,1.21865
9/2/2019,1.215924
9/3/2019,1.206666
9/4/2019,1.209044
9/5/2019,1.22489
9/6/2019,1.232392
9/9/2019,1.228305
9/10/2019,1.234537
9/11/2019,1.235483
9/12/2019,1.233471
9/13/2019,1.232939
9/16/2019,1.249734
9/17/2019,1.242854
9/18/2019,1.250266
9/19/2019,1.247054
9/20/2019,1.252505
9/23/2019,1.247194
9/24/2019,1.243456
9/25/2019,1.248595
9/26/2019,1.235956
9/27/2019,1.233198
9/30/2019,1.229317
10/1/2019,1.228999
10/2/2019,1.229226
10/3/2019,1.230436
10/4/2019,1.234233
10/7/2019,1.233441
10/8/2019,1.228803
10/9/2019,1.221956
10/10/2019,1.2213
10/11/2019,1.243317
10/14/2019,1.2619
10/15/2019,1.261177
10/16/2019,1.276064
10/17/2019,1.28238
10/18/2019,1.28686
10/21/2019,1.290023
10/22/2019,1.297168
10/23/2019,1.288477
10/24/2019,1.292324
10/25/2019,1.284027
10/28/2019,1.283203
10/29/2019,1.285744
10/30/2019,1.28667
10/31/2019,1.290173
11/1/2019,1.293962
11/4/2019,1.293761
11/5/2019,1.289158
11/6/2019,1.288062
11/7/2019,1.285678
11/8/2019,1.277999
11/11/2019,1.27964
11/12/2019,1.285843
11/13/2019,1.285215
11/14/2019,1.28538
11/15/2019,1.288178
11/18/2019,1.292123
11/19/2019,1.295085
11/20/2019,1.29295
11/21/2019,1.292708
11/22/2019,1.29199
11/25/2019,1.285347
11/26/2019,1.289724
11/27/2019,1.286091
11/28/2019,1.292992
11/29/2019,1.291289
12/2/2019,1.291289
12/3/2019,1.294063
12/4/2019,1.299782
12/5/2019,1.311131
12/6/2019,1.315841
12/9/2019,1.313957
12/10/2019,1.314579
12/11/2019,1.313129
12/12/2019,1.32001
12/13/2019,1.347527
12/16/2019,1.335327
12/17/2019,1.327246
12/18/2019,1.312215
12/19/2019,1.308729
12/20/2019,1.301744
12/23/2019,1.300542
12/24/2019,1.294498
12/25/2019,1.293494
12/26/2019,1.297353
12/27/2019,1.300221
12/30/2019,1.309192
12/31/2019,1.311303
1/1/2020,1.32626
1/2/2020,1.32503
1/3/2020,1.31527
1/6/2020,1.30801
1/7/2020,1.317003
1/8/2020,1.311372
1/9/2020,1.310513
1/10/2020,1.307019
1/13/2020,1.304563
1/14/2020,1.298819
1/15/2020,1.302253
1/16/2020,1.304121
1/17/2020,1.307873
1/20/2020,1.300728
1/21/2020,1.300559
1/22/2020,1.304802
1/23/2020,1.314475
1/24/2020,1.311992
1/27/2020,1.306182
1/28/2020,1.306012
1/29/2020,1.302456
1/30/2020,1.302202
1/31/2020,1.3089
2/3/2020,1.318166
2/4/2020,1.299748
2/5/2020,1.303271
2/6/2020,1.299714
2/7/2020,1.293025
2/10/2020,1.289158
2/11/2020,1.291823
2/12/2020,1.295656
2/13/2020,1.295756
2/14/2020,1.304682
2/17/2020,1.305296
2/18/2020,1.300898
2/19/2020,1.300221
2/20/2020,1.292825
2/21/2020,1.288328
2/24/2020,1.29537
2/25/2020,1.292658
2/26/2020,1.300339
2/27/2020,1.290689
2/28/2020,1.288892
3/2/2020,1.280705
3/3/2020,1.276715
3/4/2020,1.282084
3/5/2020,1.287498
3/6/2020,1.295068
3/9/2020,1.309929
3/10/2020,1.307531
3/11/2020,1.290972
3/12/2020,1.281821
3/13/2020,1.257024
3/16/2020,1.239987
3/17/2020,1.226663
3/18/2020,1.212165
3/19/2020,1.162534
3/20/2020,1.149439
3/23/2020,1.162304
3/24/2020,1.159555
3/25/2020,1.179204
3/26/2020,1.185115
3/27/2020,1.220063
3/30/2020,1.245319
3/31/2020,1.237164
4/1/2020,1.240849
4/2/2020,1.238237
4/3/2020,1.239495
4/6/2020,1.222016
4/7/2020,1.22405
4/8/2020,1.233867
4/9/2020,1.239311
4/10/2020,1.245485
4/13/2020,1.246106
4/14/2020,1.252395
4/15/2020,1.262626
4/16/2020,1.252097
4/17/2020,1.248782
4/20/2020,1.248751
4/21/2020,1.244276
4/22/2020,1.229861
4/23/2020,1.232392
4/24/2020,1.235224
4/27/2020,1.23666
4/28/2020,1.242267
4/29/2020,1.243565
4/30/2020,1.247147
5/1/2020,1.258147
5/4/2020,1.245423
5/5/2020,1.244555
5/6/2020,1.24442
5/7/2020,1.232559
5/8/2020,1.237593
5/11/2020,1.241742
5/12/2020,1.23335
5/13/2020,1.22549
5/14/2020,1.224155
5/15/2020,1.223391
5/18/2020,1.208576
5/19/2020,1.220003
5/20/2020,1.225595
5/21/2020,1.223691
5/22/2020,1.222345
5/25/2020,1.218606
5/26/2020,1.220137
5/27/2020,1.233502
5/28/2020,1.226482
5/29/2020,1.232149
6/1/2020,1.2348
6/2/2020,1.248704
6/3/2020,1.258147
6/4/2020,1.257514
6/5/2020,1.260907
6/8/2020,1.272572
6/9/2020,1.273528
6/10/2020,1.271133
6/11/2020,1.271068
6/12/2020,1.257703
6/15/2020,1.250876
6/16/2020,1.263775
6/17/2020,1.258511
6/18/2020,1.255272
6/19/2020,1.242684
6/22/2020,1.234812
6/23/2020,1.250156
6/24/2020,1.252489
6/25/2020,1.241295
6/26/2020,1.242545
6/29/2020,1.234217
6/30/2020,1.231057
7/1/2020,1.238927
7/2/2020,1.246479
7/3/2020,1.24664
7/6/2020,1.247552
7/7/2020,1.249547
7/8/2020,1.25428
7/9/2020,1.261352
7/10/2020,1.260509
7/13/2020,1.262751
7/14/2020,1.255178
7/15/2020,1.256929
7/16/2020,1.2591
7/17/2020,1.25595
7/20/2020,1.257118
7/21/2020,1.266175
7/22/2020,1.273075
7/23/2020,1.272993
7/24/2020,1.273075
7/27/2020,1.279591
7/28/2020,1.288975
7/29/2020,1.292374
7/30/2020,1.298246
7/31/2020,1.311785
8/3/2020,1.31017
8/4/2020,1.307873
8/5/2020,1.308609
8/6/2020,1.31268
8/7/2020,1.313802
8/10/2020,1.305227
8/11/2020,1.307719
8/12/2020,1.305074
8/13/2020,1.304802
8/14/2020,1.307053
8/17/2020,1.3107
8/18/2020,1.310788
8/19/2020,1.325399
8/20/2020,1.31108
8/21/2020,1.322034
8/24/2020,1.309415
8/25/2020,1.307138
8/26/2020,1.315218
8/27/2020,1.321982
8/28/2020,1.319958
8/31/2020,1.335648
9/1/2020,1.336452
9/2/2020,1.339944
9/3/2020,1.335131
9/4/2020,1.326225
9/7/2020,1.324574
9/8/2020,1.316222
9/9/2020,1.296849
9/10/2020,1.299917
9/11/2020,1.28083
9/14/2020,1.280656
9/15/2020,1.284967
9/16/2020,1.288477
9/17/2020,1.296
9/18/2020,1.297555
9/21/2020,1.293276
9/22/2020,1.282051
9/23/2020,1.274405
9/24/2020,1.271747
9/25/2020,1.275705
9/28/2020,1.276683
9/29/2020,1.287349
9/30/2020,1.286654
10/1/2020,1.291756
10/2/2020,1.288627
10/5/2020,1.293109
10/6/2020,1.299258
10/7/2020,1.288328
10/8/2020,1.291756
10/9/2020,1.294046
10/12/2020,1.303169
10/13/2020,1.306575
10/14/2020,1.293527
10/15/2020,1.301236
10/16/2020,1.290206
10/19/2020,1.292775
10/20/2020,1.294867
10/21/2020,1.295404
10/22/2020,1.313198
10/23/2020,1.307805
10/26/2020,1.305466
10/27/2020,1.301575
10/28/2020,1.303186
10/29/2020,1.298988
10/30/2020,1.293193
11/2/2020,1.292674
11/3/2020,1.29239
11/4/2020,1.312164
11/5/2020,1.29668
11/6/2020,1.31394
11/9/2020,1.318061
11/10/2020,1.316968
11/11/2020,1.326154
11/12/2020,1.322419
11/13/2020,1.312164
11/16/2020,1.322052
11/17/2020,1.322209
11/18/2020,1.325908
11/19/2020,1.325645
11/20/2020,1.324924
11/23/2020,1.330513
11/24/2020,1.332907
11/25/2020,1.336327
11/26/2020,1.338545
11/27/2020,1.335452
11/30/2020,1.333191
12/1/2020,1.333689
12/2/2020,1.342264
12/3/2020,1.337077
12/4/2020,1.345497
12/7/2020,1.341742
12/8/2020,1.335738
12/9/2020,1.336559
12/10/2020,1.336702
12/11/2020,1.330566
12/14/2020,1.331824
12/15/2020,1.333084
12/16/2020,1.344447
12/17/2020,1.350293
12/18/2020,1.357018
12/21/2020,1.340195
12/22/2020,1.344954
12/23/2020,1.339944
12/24/2020,1.35053
12/25/2020,1.355201
12/28/2020,1.357239
12/29/2020,1.346602
12/30/2020,1.34999
12/31/2020,1.363066
1/1/2021,1.367301
1/4/2021,1.36842
1/5/2021,1.35716
1/6/2021,1.362955
1/7/2021,1.362528
1/8/2021,1.356963
1/11/2021,1.351625
1/12/2021,1.352411
1/13/2021,1.367054
1/14/2021,1.364927
1/15/2021,1.368363
1/18/2021,1.357534
1/19/2021,1.358124
1/20/2021,1.364424
1/21/2021,1.366848
1/22/2021,1.372947
1/25/2021,1.36882
1/26/2021,1.367899
1/27/2021,1.374155
1/28/2021,1.366942
1/29/2021,1.372501
2/1/2021,1.369769
2/2/2021,1.367877
2/3/2021,1.365934
2/4/2021,1.364908
2/5/2021,1.367615
2/8/2021,1.373872
2/9/2021,1.37457
2/10/2021,1.381799
2/11/2021,1.38326
2/12/2021,1.381025
2/15/2021,1.387155
2/16/2021,1.391479
2/17/2021,1.388812
2/18/2021,1.386636
2/19/2021,1.396746
2/22/2021,1.403115
2/23/2021,1.407123
2/24/2021,1.412031
2/25/2021,1.414827
2/26/2021,1.400815
3/1/2021,1.397253
3/2/2021,1.392952
3/3/2021,1.395498
3/4/2021,1.392699
3/5/2021,1.38941
3/8/2021,1.385368
3/9/2021,1.382361
3/10/2021,1.389043
3/11/2021,1.393146
3/12/2021,1.398993
3/15/2021,1.392952
3/16/2021,1.389912
3/17/2021,1.390221
3/18/2021,1.397585
3/19/2021,1.392506
3/22/2021,1.38326
3/23/2021,1.386251
3/24/2021,1.373042
3/25/2021,1.368888
3/26/2021,1.374911
3/29/2021,1.379101
3/30/2021,1.377505
3/31/2021,1.374665
4/1/2021,1.378626
4/2/2021,1.383509
4/5/2021,1.383126
4/6/2021,1.391401
4/7/2021,1.383126
4/8/2021,1.374382
4/9/2021,1.373438
4/12/2021,1.371215
4/13/2021,1.375383
4/14/2021,1.37597
4/15/2021,1.377923
4/16/2021,1.37855
4/19/2021,1.381845
4/20/2021,1.399384
4/21/2021,1.393884
4/22/2021,1.393185
4/23/2021,1.384026
4/26/2021,1.386636
4/27/2021,1.389564
4/28/2021,1.390356
4/29/2021,1.395673
4/30/2021,1.395284
5/3/2021,1.381979
5/4/2021,1.390376
5/5/2021,1.388812
5/6/2021,1.390975
5/7/2021,1.389854
5/10/2021,1.40412
5/11/2021,1.413128
5/12/2021,1.413827
5/13/2021,1.406371
5/14/2021,1.405086
5/17/2021,1.410179
5/18/2021,1.414867
5/19/2021,1.418802
5/20/2021,1.410616
5/21/2021,1.41856
5/24/2021,1.414287
5/25/2021,1.415609
5/26/2021,1.414387
5/27/2021,1.411612
5/28/2021,1.420374
5/31/2021,1.418037
6/1/2021,1.422678
6/2/2021,1.415709
6/3/2021,1.417193
6/4/2021,1.410994
6/7/2021,1.416431
6/8/2021,1.417656
6/9/2021,1.414988
6/10/2021,1.411233
6/11/2021,1.417013
6/14/2021,1.411931
6/15/2021,1.410994
6/16/2021,1.408153
6/17/2021,1.399071
6/18/2021,1.393864
6/21/2021,1.381712
6/22/2021,1.39254
6/23/2021,1.394992
6/24/2021,1.396746
6/25/2021,1.391692
6/28/2021,1.389506
6/29/2021,1.387906
6/30/2021,1.384275
7/1/2021,1.382915
7/2/2021,1.375951
7/5/2021,1.383126
7/6/2021,1.385617
7/7/2021,1.380567
7/8/2021,1.38011
7/9/2021,1.379082
7/12/2021,1.389951
7/13/2021,1.388696
7/14/2021,1.380605
7/15/2021,1.385809
7/16/2021,1.382973
7/19/2021,1.376387
7/20/2021,1.366998
7/21/2021,1.363327
7/22/2021,1.371404
7/23/2021,1.37739
7/26/2021,1.375781
7/27/2021,1.382915
7/28/2021,1.388272
7/29/2021,1.390685
7/30/2021,1.396433
8/2/2021,1.389622
8/3/2021,1.389275
8/4/2021,1.391788
8/5/2021,1.389043
8/6/2021,1.392758
8/9/2021,1.386847
8/10/2021,1.384907
8/11/2021,1.383604
8/12/2021,1.386693
8/13/2021,1.381158
8/16/2021,1.386386
8/17/2021,1.384275
8/18/2021,1.374042
8/19/2021,1.374382
8/20/2021,1.363085
8/23/2021,1.362528
8/24/2021,1.372476
8/25/2021,1.372552
8/26/2021,1.376652
8/27/2021,1.370238
8/30/2021,1.3763
8/31/2021,1.376046
9/1/2021,1.37534
9/2/2021,1.377164
9/3/2021,1.383681
9/6/2021,1.385925
9/7/2021,1.383949
9/8/2021,1.37798
9/9/2021,1.376766
9/10/2021,1.383968
9/13/2021,1.384083
9/14/2021,1.383815
9/15/2021,1.381025
9/16/2021,1.384888
9/17/2021,1.379701
9/20/2021,1.372966
9/21/2021,1.36627
9/22/2021,1.365747
9/23/2021,1.361711
9/24/2021,1.37225
9/27/2021,1.366904
9/28/2021,1.370163
9/29/2021,1.354224
9/30/2021,1.342642
10/1/2021,1.346983
10/4/2021,1.357092
10/5/2021,1.360748
10/6/2021,1.362769
10/7/2021,1.359213
10/8/2021,1.362027
10/11/2021,1.361656
10/12/2021,1.359065
10/13/2021,1.357884
